"search","socialmedia","termsconditions","age","behavior","interest","commercial","awareness","concern","regulation","comfort","F_internetuse","F_termsconditions","F_age","F_behavior","F_interest","F_commercial","F_awareness","F_concern","F_regulation","F_comfort","F_nationality"
1,2,3,39,2,1,2,2,2,4,3,"light_user","don't read","25-39","agree","agree","agree","agree","agree","disagree","uncomfortable","POLAND"
2,4,1,36,2,2,3,2,2,4,3.33333333333333,"light_user","read","25-39","agree","agree","disagree","agree","agree","disagree","uncomfortable","POLAND"
1,1,3,27,2,1,3,2,4,2,2,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","agree","comfortable","POLAND"
1,1,3,18,1,2,3,1,3,2,2,"heavy_user","don't read","15-24","agree","agree","disagree","agree","disagree","agree","comfortable","POLAND"
2,1,3,30,2,2,2,2,3,3,2,"light_user","don't read","25-39","agree","agree","agree","agree","disagree","disagree","comfortable","POLAND"
1,1,1,18,3,2,3,1,2,4,2,"heavy_user","read","15-24","disagree","agree","disagree","agree","agree","disagree","comfortable","POLAND"
1,1,3,31,1,1,1,2,3,2,2,"heavy_user","don't read","25-39","agree","agree","agree","agree","disagree","agree","comfortable","POLAND"
1,5,3,28,1,1,1,1,1,1,2,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
1,2,2,32,3,2,2,2,2,2,2,"light_user","read","25-39","disagree","agree","agree","agree","agree","agree","comfortable","POLAND"
1,1,3,31,2,2,4,2,1,1,3,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,5,3,48,1,1,4,1,2,1,3,"light_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,4,2,19,2,2,1,2,1,1,3.66666666666667,"light_user","read","15-24","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,4,1,42,2,2,2,2,2,1,3,"light_user","read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,2,24,3,1,4,1,1,2,1,"heavy_user","read","15-24","disagree","agree","disagree","agree","agree","agree","comfortable","POLAND"
5,4,3,35,1,1,1,2,2,2,2.33333333333333,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
1,2,2,56,1,1,1,1,1,1,3.33333333333333,"light_user","read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,29,2,2,4,1,2,4,2,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","disagree","comfortable","POLAND"
1,1,3,26,2,1,1,1,1,1,3,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,2,2,25,2,2,2,2,2,2,3.66666666666667,"light_user","read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,4,2,67,2,1,2,2,1,1,3,"light_user","read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,3,3,42,3,2,2,2,2,2,3,"light_user","don't read","40-54","disagree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,5,1,42,4,1,4,2,2,2,3,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,5,2,25,3,1,4,3,2,2,3,"light_user","read","25-39","disagree","agree","disagree","disagree","agree","agree","uncomfortable","POLAND"
1,3,2,37,2,1,3,2,2,2,3,"light_user","read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
2,4,1,34,3,1,3,2,2,2,3,"light_user","read","25-39","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,4,1,30,2,2,2,2,2,2,3.66666666666667,"light_user","read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,4,1,46,2,2,2,3,2,2,3,"light_user","read","40-54","agree","agree","agree","disagree","agree","agree","uncomfortable","POLAND"
1,3,2,31,3,1,4,3,2,2,3,"light_user","read","25-39","disagree","agree","disagree","disagree","agree","agree","uncomfortable","POLAND"
1,5,3,28,4,1,4,2,2,2,3,"light_user","don't read","25-39","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,2,38,3,1,3,2,2,2,3,"heavy_user","read","25-39","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
3,1,2,33,2,2,4,2,2,4,3,"light_user","read","25-39","agree","agree","disagree","agree","agree","disagree","uncomfortable","POLAND"
3,1,1,45,1,1,1,2,2,3,3,"light_user","read","40-54","agree","agree","agree","agree","agree","disagree","uncomfortable","POLAND"
2,1,1,33,1,4,3,2,2,4,3,"light_user","read","25-39","agree","disagree","disagree","agree","agree","disagree","uncomfortable","POLAND"
3,1,1,22,2,2,2,1,1,1,3.33333333333333,"light_user","read","15-24","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
3,1,2,42,2,2,1,3,2,2,2,"light_user","read","40-54","agree","agree","agree","disagree","agree","agree","comfortable","POLAND"
3,1,1,60,2,2,2,2,2,2,4,"light_user","read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,1,2,33,2,2,2,2,2,2,4,"light_user","read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,4,3,31,3,2,2,2,1,2,3.33333333333333,"light_user","don't read","25-39","disagree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,1,3,32,2,1,3,2,1,2,1.66666666666667,"light_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","comfortable","POLAND"
1,2,2,29,2,2,3,2,2,1,3.33333333333333,"light_user","read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,2,3,28,2,2,1,2,3,2,2.66666666666667,"light_user","don't read","25-39","agree","agree","agree","agree","disagree","agree","comfortable","POLAND"
2,3,3,32,1,2,2,2,3,3,3.66666666666667,"light_user","don't read","25-39","agree","agree","agree","agree","disagree","disagree","uncomfortable","POLAND"
1,1,3,18,2,2,1,2,2,2,2,"heavy_user","don't read","15-24","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
2,1,3,31,2,1,2,3,2,3,3.33333333333333,"light_user","don't read","25-39","agree","agree","agree","disagree","agree","disagree","uncomfortable","POLAND"
2,2,3,33,2,1,2,2,2,2,3,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,4,3,25,2,1,4,2,2,3,2,"light_user","don't read","25-39","agree","agree","disagree","agree","agree","disagree","comfortable","POLAND"
2,5,2,30,2,1,2,2,2,2,3,"light_user","read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,25,1,1,4,1,3,2,2.66666666666667,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","agree","comfortable","POLAND"
1,2,2,28,2,2,1,3,2,1,2,"light_user","read","25-39","agree","agree","agree","disagree","agree","agree","comfortable","POLAND"
1,1,2,31,1,2,3,1,1,1,2.66666666666667,"heavy_user","read","25-39","agree","agree","disagree","agree","agree","agree","comfortable","POLAND"
2,2,2,38,3,2,3,1,2,1,2,"light_user","read","25-39","disagree","agree","disagree","agree","agree","agree","comfortable","POLAND"
2,3,2,38,2,3,3,3,4,2,2,"light_user","read","25-39","agree","disagree","disagree","disagree","disagree","agree","comfortable","POLAND"
1,2,2,34,2,3,2,3,2,3,2,"light_user","read","25-39","agree","disagree","agree","disagree","agree","disagree","comfortable","POLAND"
3,4,3,35,3,2,2,2,3,1,2,"light_user","don't read","25-39","disagree","agree","agree","agree","disagree","agree","comfortable","POLAND"
1,2,3,26,1,1,2,1,2,2,2,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
2,3,2,27,2,3,1,2,1,2,2,"light_user","read","25-39","agree","disagree","agree","agree","agree","agree","comfortable","POLAND"
1,5,1,56,3,2,2,3,3,1,2,"light_user","read","55+","disagree","agree","agree","disagree","disagree","agree","comfortable","POLAND"
1,1,1,31,3,3,3,4,4,4,2,"heavy_user","read","25-39","disagree","disagree","disagree","disagree","disagree","disagree","comfortable","POLAND"
1,5,3,52,3,2,3,2,1,2,3,"light_user","don't read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,2,46,3,2,4,2,1,2,3,"heavy_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,5,1,20,2,2,3,2,1,3,3,"light_user","read","15-24","agree","agree","disagree","agree","agree","disagree","uncomfortable","POLAND"
2,5,1,30,3,2,2,2,2,3,3,"light_user","read","25-39","disagree","agree","agree","agree","agree","disagree","uncomfortable","POLAND"
1,2,1,26,3,2,2,2,1,2,3,"light_user","read","25-39","disagree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,1,16,1,2,3,2,2,3,2,"heavy_user","read","15-24","agree","agree","disagree","agree","agree","disagree","comfortable","POLAND"
2,2,1,60,3,3,4,2,3,2,3,"light_user","read","55+","disagree","disagree","disagree","agree","disagree","agree","uncomfortable","POLAND"
2,3,2,66,3,3,2,2,2,1,3,"light_user","read","55+","disagree","disagree","agree","agree","agree","agree","uncomfortable","POLAND"
3,4,2,57,3,3,2,3,2,2,3,"light_user","read","55+","disagree","disagree","agree","disagree","agree","agree","uncomfortable","POLAND"
3,3,1,49,2,2,3,2,1,2,3.33333333333333,"light_user","read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
2,3,1,33,3,2,2,3,2,2,3.33333333333333,"light_user","read","25-39","disagree","agree","agree","disagree","agree","agree","uncomfortable","POLAND"
2,2,3,64,2,3,3,2,3,2,2.66666666666667,"light_user","don't read","55+","agree","disagree","disagree","agree","disagree","agree","comfortable","POLAND"
1,1,1,21,1,2,2,2,2,2,3,"heavy_user","read","15-24","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,52,1,1,1,2,2,2,3.66666666666667,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,1,40,2,2,3,2,2,2,3,"heavy_user","read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,24,2,2,2,2,3,2,2,"heavy_user","don't read","15-24","agree","agree","agree","agree","disagree","agree","comfortable","POLAND"
1,1,3,30,2,2,2,2,3,3,1,"heavy_user","don't read","25-39","agree","agree","agree","agree","disagree","disagree","comfortable","POLAND"
1,2,3,53,1,1,1,2,3,3,1.33333333333333,"light_user","don't read","40-54","agree","agree","agree","agree","disagree","disagree","comfortable","POLAND"
1,3,1,65,3,2,3,2,1,2,3.33333333333333,"light_user","read","55+","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,1,20,2,2,3,2,3,2,2,"heavy_user","read","15-24","agree","agree","disagree","agree","disagree","agree","comfortable","POLAND"
1,1,3,29,2,1,3,1,1,1,4,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,5,1,37,3,2,2,2,3,3,2.66666666666667,"light_user","read","25-39","disagree","agree","agree","agree","disagree","disagree","comfortable","POLAND"
1,4,2,21,3,2,2,2,3,2,2,"light_user","read","15-24","disagree","agree","agree","agree","disagree","agree","comfortable","POLAND"
1,2,3,39,2,2,1,2,2,1,2,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
3,3,1,45,3,2,3,2,1,2,4,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,51,2,2,2,2,2,2,2.66666666666667,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
1,1,3,51,2,1,2,2,2,2,1.66666666666667,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
3,3,2,30,1,2,1,3,2,2,3,"light_user","read","25-39","agree","agree","agree","disagree","agree","agree","uncomfortable","POLAND"
2,2,3,46,2,3,3,2,3,2,3,"light_user","don't read","40-54","agree","disagree","disagree","agree","disagree","agree","uncomfortable","POLAND"
1,1,3,19,2,3,2,2,3,2,2,"heavy_user","don't read","15-24","agree","disagree","agree","agree","disagree","agree","comfortable","POLAND"
2,5,2,46,3,2,2,2,2,2,3,"light_user","read","40-54","disagree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,2,2,34,2,2,2,2,2,2,3,"light_user","read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,2,2,40,3,2,2,3,3,2,3.33333333333333,"light_user","read","40-54","disagree","agree","agree","disagree","disagree","agree","uncomfortable","POLAND"
2,2,3,33,2,2,2,2,4,2,3,"light_user","don't read","25-39","agree","agree","agree","agree","disagree","agree","uncomfortable","POLAND"
1,1,2,44,3,3,2,2,3,3,2.66666666666667,"heavy_user","read","40-54","disagree","disagree","agree","agree","disagree","disagree","comfortable","POLAND"
1,3,3,43,2,1,2,2,1,1,3.66666666666667,"light_user","don't read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,20,3,1,4,1,2,3,2.33333333333333,"heavy_user","don't read","15-24","disagree","agree","disagree","agree","agree","disagree","comfortable","POLAND"
1,2,2,29,4,1,1,2,1,1,4,"light_user","read","25-39","disagree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,37,1,1,4,2,1,2,2,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","comfortable","POLAND"
1,1,2,22,1,1,2,2,1,3,3.33333333333333,"heavy_user","read","15-24","agree","agree","agree","agree","agree","disagree","uncomfortable","POLAND"
2,2,3,27,2,2,2,2,2,2,2.66666666666667,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
2,4,3,38,2,2,2,2,2,2,3.33333333333333,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
3,3,3,57,2,2,2,2,2,2,3,"light_user","don't read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,26,2,2,2,3,1,2,2,"heavy_user","don't read","25-39","agree","agree","agree","disagree","agree","agree","comfortable","POLAND"
2,2,2,34,2,1,2,2,2,2,3,"light_user","read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,4,1,19,2,2,3,2,2,2,3,"light_user","read","15-24","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,1,17,1,1,1,2,2,2,3,"heavy_user","read","15-24","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,2,2,48,2,2,2,1,2,1,3,"light_user","read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
2,2,1,52,3,2,2,2,3,1,3.66666666666667,"light_user","read","40-54","disagree","agree","agree","agree","disagree","agree","uncomfortable","POLAND"
1,4,3,24,3,2,3,2,1,1,3,"light_user","don't read","15-24","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,4,3,34,3,2,3,3,2,4,2,"light_user","don't read","25-39","disagree","agree","disagree","disagree","agree","disagree","comfortable","POLAND"
1,5,3,36,3,1,1,1,1,3,3.33333333333333,"light_user","don't read","25-39","disagree","agree","agree","agree","agree","disagree","uncomfortable","POLAND"
1,2,3,33,3,2,3,2,2,3,2,"light_user","don't read","25-39","disagree","agree","disagree","agree","agree","disagree","comfortable","POLAND"
1,4,3,42,3,1,3,3,3,3,2,"light_user","don't read","40-54","disagree","agree","disagree","disagree","disagree","disagree","comfortable","POLAND"
1,2,3,38,3,1,3,3,3,3,2,"light_user","don't read","25-39","disagree","agree","disagree","disagree","disagree","disagree","comfortable","POLAND"
1,5,3,42,3,1,4,3,2,4,2,"light_user","don't read","40-54","disagree","agree","disagree","disagree","agree","disagree","comfortable","POLAND"
1,3,2,45,3,2,2,2,1,2,2,"light_user","read","40-54","disagree","agree","agree","agree","agree","agree","comfortable","POLAND"
1,2,2,35,1,1,3,2,2,2,4,"light_user","read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,27,3,2,3,2,2,3,3,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","agree","disagree","uncomfortable","POLAND"
2,1,3,33,2,2,2,2,2,2,2,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
1,1,3,28,1,1,4,2,2,1,2.33333333333333,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","comfortable","POLAND"
1,1,3,42,1,1,4,1,1,1,3,"heavy_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,44,3,1,3,1,1,1,4,"heavy_user","don't read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,36,2,2,3,2,2,2,3,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,28,1,1,1,1,1,1,3,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,46,1,1,4,1,1,1,4,"heavy_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,1,23,2,2,2,2,1,1,4,"heavy_user","read","15-24","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,2,3,39,3,2,4,1,1,1,3.66666666666667,"light_user","don't read","25-39","disagree","agree","disagree","agree","agree","agree","uncomfortable","POLAND"
1,1,3,52,2,2,2,2,2,1,4,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","POLAND"
1,2,3,32,2,2,1,3,1,1,4,"light_user","don't read","25-39","agree","agree","agree","disagree","agree","agree","uncomfortable","POLAND"
1,1,1,47,2,3,2,2,2,2,2,"heavy_user","read","40-54","agree","disagree","agree","agree","agree","agree","comfortable","POLAND"
1,3,3,22,2,1,2,1,2,2,2,"light_user","don't read","15-24","agree","agree","agree","agree","agree","agree","comfortable","POLAND"
1,1,3,30,2,3,3,2,2,2,2,"heavy_user","don't read","25-39","agree","disagree","disagree","agree","agree","agree","comfortable","POLAND"
1,3,3,41,2,3,2,2,2,2,3,"light_user","don't read","40-54","agree","disagree","agree","agree","agree","agree","uncomfortable","POLAND"
